"Corpus","Type","Text.ID","Author.ID","L1","content"
"CZECH-IT","survey-message","I148","L050","ces","Per 4 piatti di spaghetti all'Amatriciana avremo bisogno di 200 g di guanciale, 400 g di pomodori pelati, un pezzetto di peperoncino, un cucchiao di vino bianco secco, sale, pecorino e ovviamente 500g di spaghetti. Sulla padella versiamo un po' d'olio ed aggiungiamo il peperoncino appena dopo anggiungiamo il guanciale tagliato alle fette di un centimetro e faciamolo rosolare mescolandolo. Circa dopo 8 minuti aggiungiamo un cucchiaio di vino ed aspettiamo che evapori. Poi possiamo togliere il guanciale a parte e nella stessa padella mettere i pomodori e cuocerli almeno per dieci minuti. In questo momento in un'altra pentola con l'acqua bollente dovremmo mettere gli spagheti e cuocerli al dente. Appena finito mettiamo il guanciale nei pomodori, mescoliamo ed aggiungiamo gli spaghetti appena scolati. Alla fine grattugiamo sopra il pecorino."
"CZECH-IT","survey-message","I152","L019","ces","Per mio studio italiano preferisco studiare nel pomeriggio perché sera sono stanca. Concentrarsi a quest'ora non è difficile per me. Per ricordare le informazioni mi aiuta a pratico non le parole ma le frasi che hanno senso."
"CZECH-IT","survey-message","I153","L019","ces","La mia ultima vacanza è stata un mese fa. Ho visitato  Bhutan. È stata la mia più grande esperienza di viaggio. È un regno. C'è un enorme numero di templi, c'è un'altra religione il buddismo, una natura meravigliosa non toccata dalla civiltà.Ho viaggiato con un´ agenzia di viaggi e mio marito. Raccomando a tutti  che amano la storia e la natura."
"CZECH-IT","survey-message","I154","L019","ces","Zuppa di barbabietole.  Metterò nel forno le barbabietole rosse con la cipolla, e un po l'aglio. Poi metto tutto in una pentola con un po di vino bianco, brodo vegetale, cucino, aggiungo latte di cocco e mescolo."
"CZECH-IT","survey-message","I155","L042","ces","Personalmente non ho il mio tempo di sudio- qualche volta studio la matina e una altra volta la sera, dipende dal programa del giorno. Per ricordarmi le informazioni bene, trovo utile a scrivere i miei proprie notizie- sopratutto quando il sogetto dello studio è difficile e lungo."
"CZECH-IT","survey-message","I156","L042","ces","L'ultime vacanze estive ho passato nella Polonia, al mare a Danzica. Ho viaggiato da solo, solo con la fotocamera e ho fatto moltissime foto. Era un viaggio culturale- ho visitato i monumeti storici e i centri culturali, per esempio il Centro Europeo di Solidarità, dove ho visto l'esposizione sulle represioni del comunismo e sul movimento detto Solidarnost."
"CZECH-IT","survey-message","I157","L042","ces","Amo rissotto e lo faccio spesso. Prima di tutto metto l'aglio e la cippola nel olio, poi riso arborio. Dopo alcuni minuti metto un vino bianco e continuo con il bujon. Alla fine metto la verdura-  per esempio zucchini e pomodori secchi.  Dopo quindici minuti metto un pezzo di burro e il parmigiano gratuito. Aspetto altri cinque minuti a poi  mangio tutto."
"CZECH-IT","survey-message","I158","L002","ces","Per imparare bene preferisco mattinate. Se voglio imparare qualcosa a memoria ho bisogno di avere due cose: Silenzio e qualcosa da bere, perche le cose mi memorizzo meglio se li dico ad alta voce. Per me non c'e nessun problema di concenrazione in caso di non essere stanca.Mi aiuta anche tanto se da un testo c'e un immagine perche la mia memoria e' piu visiva. Ogni tanto capita (sopratutto se imparo vocaboli nuovi) che dipingo ""una nuova parola"" e cosi me la memorizzo meglio."
"CZECH-IT","survey-message","I159","L002","ces","La mia ultima vacanza era in Calabria. Ci sono andata con mia sorella. Abbiamo abitato in una bellissima casa accanto al mare. Il mare dalla finestra purtroppo non si poteva vedere. La gente in Calabria e' gentilissima. Che risate durante le serate! E' stato molto divertente. La cucina calabrese e' unica e per essere sincera, Calabria ha la verdura piu buona che io abbia mai mangiato. Si puo dire che si trattava di un viaggio culturale, perche con le altre persone e con la nostra guida abbiamo fatto dei viaggi, sopratutto in Sicilia. Abbiamo visitatoTarquinia e Messina, tutte e due citta' stupende. Ma Tarquinia secondo me sia piu bella un po di piu.  Consiglierei Calabria per tutti quelli che hanno bisogno della natura stupenda, gente allegra e del mare chiaro come il cielo azzuro."
"CZECH-IT","survey-message","I160","L002","ces","La ricetta a cui sono molto legata e' pizza. Prima si deve fare un impasto che consiste di farina (ca 1000 grammi), oglio vergine di oliva (15 cucchiaie ), sale (3 cucchiaine), acqua (ca 600 millilitri)e lievito (40 grammi)e un po di zucchero (un cucchiaino). Nella scodella ci si mette farina in quale si fa un piccolo buco in cui ci si mette il lievito con zucchero e cun po di acqua calda. Quando lievito sembra cresciuto, ci si mette il resto dei ingredienti e si fa l'impasto. Si lascia riposare per circa un ora. Poi ci si prepara mozzarella di bufalla (e' la piu buona :), passata di pomodori, molto basilico fresco, paprika grigliata nel forno e un po di oregano. Imasto fatto si distende su una teglia e sopra ci si mette passat di pomodori, mozzarella, basilico e paprika. Si cuoce al forno a 200 gradi circa venti minuti. E' buonissima!"
"CZECH-IT","survey-message","I161","L084","ces","Il mio rapporto con lo studio è positivo quando studio quello che mi interessa. In quel caso studio volentieri. Se invece devo studiare qualcosa, che non mi interessa, devo concentrarmi di piu'. Preferisco studiare la mattina perché sono piena di energia ed è piu' facile memorizzare tutto."
"CZECH-IT","survey-message","I162","L024","ces","Secondo me non dipende da quale periodo della giornata passo alla università. Più importante per la concentrazione sono le capacità del´insegnante. E anche ricordare le informzioni è più facile quando mi piacono le lezioni. Io personalmente preferisco leggere la teoria/studiare da sola e poi iscuterne e fare gli esempi durante la lezione che il dovere di fare tantissimi compiti a casa."
"CZECH-IT","survey-message","I163","L075","ces","Io preferisco studiare l´italiano di mattina oppure di pomeriggio. Qualche volta ascolto pure la radio quando studio. Preferisco leggere i vocabolari di libro di testo oppure quardo la TV - qualche film interessante con i sottotittoli. Ho tanti libri di testo dell´italiano. Ho qualche amici italiani con cui parlo o scrivo l´italiano. Mi aiuta quando non conosco qualche parola e domando come si dice in italiano mi ricordo questa parola piu veloce. Pure guardo OWI lezioni su internet con Veronica. Pero io penso che ho mal memoria perche quando guardo il film in italiano non mi ricordo le parole nuove subito. Devo guardarlo ancora piu volte. Secondo me unica cosa come imparare la lingua straniera e stare all´estero da almeno un anno. O studiare la lingua piu ore a giorno all´universita. 1 ora a settimana e poco - significa niente. Ora vedo che 6 mesi in Italia e piu che studiare l´inglese da 15 anni alla scuola e sola."
"CZECH-IT","survey-message","I164","L013","ces","Prima di tutto c’è da dire che studiare e contemporaneamente lavorare è una cosa estremamente difficile ed impegnativa. Con il passare del tempo ho notato che per me il periodo migliore per lo studio è differente nel periodo estivo e quello invernale. Nel periodo estivo preferisco studiare la mattina quando la temperatura è ancora piacevole, invece nel periodo invernale è ideale la sera. Ovviamente tutto questo è limitato per il fine settimana. Durante la settimana lavorativa non mi rimane molto tempo e la concentrazione è purtroppo ai livelli molto bassi grazie alla stanchezza. Preferisco, quindi, non forzare perché il buon risultato di solito non arriva. Per quanto riguarda le tecniche, io utilizzo molto la trascrizione del testo che magari in alcuni casi modifico a modo mio per la migliore comprensione. Quando è possibile cerco di mettere i dati nelle tabelle, anche la grafica mi aiuta molto."
"CZECH-IT","survey-message","I165","L076","ces","Ultimamente c'è poco tempo per lo studio. Il periodo della giornata è influenzato piuttosto da fattori esterni. Per quanto mi ricordo i tempi di studio più intenso, preferivo la mattina per la prima fase dello studio e le successive fasce temporali per la ripetizione. Non avevo tecniche speciali. Mi aiutavo con appunti, disegni, colori, segnavo le cose che erano più difficili per imparare e via via li ripetevo e imparavo."
"CZECH-IT","survey-message","I167","L048","ces","Io preferisco il pomeriggio, perché ho di piú tempo libero. Per me é molto difficile concentrarmi a casa, perché a case c´é sempre qualcosa da fare, per questo spesso vado a studiare da casa di miei genitori e lá mi concentro di piú. Per ricordare le informazioni che leggo, le leggo piú volte oppure le scrivo nel quaderno."
"CZECH-IT","survey-message","I168","L077","ces","Preferisco il primo pomeriggio dopo il pranzo e il caffè. Anche se sono sveglia di mattina, preferisco non studiare fino alle 10. Trovo molto difficile concentrarmi. Spesso controllo i social media e guardo video su YouTube. Per il massimo risultato uso la tecnica Pomodoro (15 minuti di concentrazione e 5 minuti di pausa) e alcuni siti come Memrise o Cram per ricordare i nuovi vocaboli."
"CZECH-IT","survey-message","I169","L041","ces","Oggi Il modo dello mio studio è diverso dello modo ho usato dieci anni fa. Non ho tempo studiare durante il giorno perché ho molte obligazioni al lavoro e nella famiglia. Perciò preferisco studiare in una serata, di solito dalla nove alla mezzanotte o più tardi. Quando ho al lavoro una giornata impegnativa, è difficile per me di concentrarsi perché il mio cervello è stanco. Uso la technica delle carte di pensiero."
"CZECH-IT","survey-message","I170","L084","ces","La mia ultima vacanza era in Grecia su isola Zante. Ci sono stata con le mie amiche e il mio fratello. È stata la vacanza calma e di rilassamento. Tutti i giorni eravamo in spiaggia e tutte le sere eravamo nei bar. I viaggi culturali faccio solo d'inverno o in primavera, quando non fa cosi' caldo. In aprile vado con le mie amiche in Barcellona. Zakynthos consiglerei a tutti queli che amano le feste, perché si dice che Zakynthos sia seconda Ibiza."
"CZECH-IT","survey-message","I171","L024","ces","Questo tema è difficile per me, perché non ho bisogno di avere ""vacanza"" per godere qualcosa. Ci sono molti momenti anche durante un solito giorno che possono sembrare come vacanza, quando sono felice. La parola ""vacanza"" è secondo me più legata a viaggiare, cioè il mio hobby e non devo fare la vacanza per fare i miei hobby."
"CZECH-IT","survey-message","I172","L075","ces","Io stavo per la vacanza in Repubblica Slovacca in albergo Aquathermal. Si trova vicino Zvolen. Ci sono trovata benissimo perche ho scelto un albergo con 3 stelle e con aquapark e ci sono venuta prima di staggione. Questo albergo non e cosi conosciuto come gli altri e percio c´era pochissima gente. Ci sono venuta con mia famiglia e ci siamo stati per 3 notti. E stato poco tempo. Mi e piaciuto che il prezzo e stato molto favorevole perche siamo venuti prima della staggione. Abbiamo fatto le passeggiate e ci siamo divertiti molto."
"CZECH-IT","survey-message","I173","L013","ces","La mia ultima mini vacanza è stata quest´anno in Germania. Per qualcuno magari un posto insolito ma è stata una vacanza molto piacevole. Grazie agli studi non mi rimangono molti giorni per le ferie, per questo motivo è stata una vacanza lampo. Il criterio molto importante per la scelta del posto è stato il relax. In base a questo abbiamo scelto un posto nel verde, nell’assoluta tranquillità, lontano dal centro abitativo. Un albergo nel quale abbiamo potuto godersi il massimo comfort nonché un’ottima cucina. Quindi è stato un viaggio di relax con l’obiettivo di riposarsi e staccare la spina. Consiglierei questo posto a chi desidera sparire e rigenerale sia il corpo che la mente ed ha poco tempo a disposizione."
"CZECH-IT","survey-message","I174","L076","ces","Ho fatto l'ultima vacanza in Croazia, in Istria. In teoria doveva essere un relax, ma siccome dovevo badare al mio figlio molto capriccioso, era chiaro che non lo sarebbe stata veramente. E così è andata. Siamo stati al mare, in una spiaggia piuttosto bella e non troppo affollata, ci siamo divertiti. Abbiamo affittato un appartamento in una casa in collina con una bellissima vista sul mare. Il tempo era così così, due giorni ha piovuto e c'è stato un fortissimo temporale di notte. Consiglierei questo posto a chi vuole passare una vacanza tranquilla in un luogo appartato e magari vuole collegare il mare con la collina. Si trovano vicino comunque anche località di interesse turistico e mondano (Opatija, Rijeka - per gli italiani post-irredentisti Abbazia, Fiume)."
"CZECH-IT","survey-message","I176","L048","ces","A luglio sono stata in Bulgaria. Ho fatto una bella vacanza nel hotel Evrika beach, sul sunny beach. A Bulgaria sono stata con mio marito e con nostro figlio da 18 mesi allora non abbiamo viaggiato molto, ma abbiamo fatto una gita a Nesebăr, dove c´e da vedere uno meraviglioso centro storico. Tutta la settimana abbiamo trascorso sulla spiaggia u nella piscina.Questo luogo posso consigliere a tutti che vogliono viaggiare con bimbi, perché dalla Reppublica Ceca alla Bulgaria ci vuole solo 2 ore e mezza col´aereo, e perché il mare Nero non é cosí salato come l´altri mari, allora non fa fastidio per i bambini."
"CZECH-IT","survey-message","I177","L077","ces","L'ultima volta sono stata in Puglia a visitare i miei amici e sono andata alla laurea di una mia cara amica. Ho visitato solo Bari, Terlizzi e Giovinazzo, le quali ho già visto tutte. È stato un viaggio di divertimento. Ho preso il volo da Praga e sono arrivata direttamente a Bari. Ho viaggiato da sola. Consiglierei il luogo per la ricchezza culturale e culinare della regione."
"CZECH-IT","survey-message","I178","L041","ces","La mia ultima vacanza all’estero è stata in Italia al Lago di Garda. Sono andata in bicicletta perché ho visitato molte luoghi come Lago di Ledro, Torbole, Arco, Riva del Garda, Limone, Malcesine, Sirmione e altri luoghi. È stata la vacanza sportiva – mi sono arrampicata sugli scogli, ho fatto windsurfing e paddleboarding. Ho viaggiato in compagnia con i miei amici sportivi. Questo luogho è perfetto per i turisti che vogliono visitare la destinazione piena della natura bellissima e anche i luoghi historici e sportivi."
"CZECH-IT","survey-message","I179","L084","ces","Amo tutti i tipi di pasta e non so cucinare nient'altro. La mia pasta preferita è carbonara. Eccola ricetta . Versate un po' di olio in una padella. Poi aggiungete guanciale e soffriggetelo. Preparate gli spaghetti e intanto mettete in una ciotola i tuorli, un po' di sale e pecorino romano. Quando gli spaghetti sono pronti, aggiungetegli nella padella con guanciale e poi aggiungete subito i tuorli e mescolate bene. Condite con pepe e pecorino. Fatto."
"CZECH-IT","survey-message","I180","L024","ces","Non ho ancora trovato una ricetta che mi piacerebbe paticolarmente. Preferisco provare sempre le cose nuove."
"CZECH-IT","survey-message","I181","L075","ces","Mia ricetta preferita e spaghetti ""Po Uhlířsku"". Dentro aqua bolente metto gli spaghetti e dopo 10 minuti saranno cotte. Devo colare aqua e gli spaghetti lascio in pentola. In padella metto olio d´oliva, la cipola in pezzi e dopo pezzi di prosciutto cotto o pancetta affumicata. Devo arrostire per 5 -7 minuti. Poi metto spaghetti cotti, 2 l´uova e devo mescolare. Quando vedo che l´uova sono cotte e pronto. Metto un po di sale e pepperoncino e e pronto."
"CZECH-IT","survey-message","I182","L013","ces","Io sono molto legata e mi piace molto questa ricetta napoletana, che oltre tutto è anche molto semplice da preparare ""Purpietelle affugate"". Per questa ricetta ci occorrono dei polpi, io utilizzo quelli piccoli e purtroppo surgelati, poi dei spicchi d’aglio, un po’ di olio d’oliva, dei pelati, del sale e del pepe. In un recipiente adatto versiamo un po’ di olio d’oliva e dei spicchi d’aglio, sistemiamo dei polpi a aggiungiamo dei pelati, del sale e del pep, abbassiamo il fuoco e chiudiamo il recipiente con un coperchio. La salsa deve diventare densa e molto scura, quasi nera. Dieci minuti prima di spegnere il fuoco possiamo aggiungere del prezzemolo tritato. Serviamo con il pane abbrustolito."
"CZECH-IT","survey-message","I183","L076","ces","Non so cucinare, nel senso che non so preparare pasti di cui credo che potrebbero piacere ad altre persone. Se devo cucinare per me, preferisco la pasta o il riso, perché sono universali e si possono abbinare con tutto. Con la pasta sono sughi a base di pomodoro in cui posso aggiungere zucchine, salame, tonno, frutti di mare, olive, capperi, quello che capita. Con il riso invece mi piace soprattutto il mais e i piselli, i broccoli, ma anche frutti di mare. Preparo il riso non all'italiana, cioè dall'inizio cucinato con gli ingredienti, ma alla ceca (preparato speratamente e poi mescolato con gli ingredienti)."
"CZECH-IT","survey-message","I185","L048","ces","Mi piace la zuppa di zucca. Prima faccio scaldare l´olio d´oliva extra vergine in una pentola con una cipolla tagliata finemente. Dopo metto una carrote e una zucca tagliate agli cubetti. Appena si sfrigolano ci verso brodo, metto una patata tagliata agli cubetti e tutto faccio bollire, tutto lascio cuocere. Appena la verdura é morbida tolgo la pentola dalla piastra e tutto dentro frullo con un frullatore ad immersione. La pentola torno al fuoco e la zuppa condisco con un po´ di sale e un po´ di curry. Alla fine metto un po´di panna e tutto lacscio quocere a fuoco dolce per un minuto. La zuppa di zucca servisco un piatto profondo con un cucchiaino di yogurt bianco. Buon appetito!"
"CZECH-IT","survey-message","I186","L077","ces","Non conosco nessuna ricetta a memoria perché cucino in sostanza ogni volta una ricetta diversa."
"CZECH-IT","survey-message","I187","L041","ces","Il mia ricetta preferita è spaghetti di aglio oglio. È molto semplice ma molto deliziosa. Prima lesso i spaghetti in acqua. Mi piace i spaghetti al dente. Dopo affetto tre spicchi del‘aglio e chilli pepperoncini a piccolli pezzetti. E poi scioglio l’olio in padella e aggiungio l’aglio e chilli pepperoncini. A tempo debito aggiungio i spaghetti e melcolo tutto. Alla fine aggiungio i pezzeti del prezzemolo."
"CZECH-IT","survey-message","I188","L026","ces","L’insegnante dovrebbe avere delle capacità per mettere a confrono certe opinioni dello studente. Ma alla fine è Lui/Lei che cioè il professore che va rispettato. Dovrebbe avere una posizione superiore e lo studente dovrebbe sapere di finirla."
"CZECH-IT","survey-message","I189","L046","ces","L’insegnante dovrebbe essere amicevole e d’aiuto ma un po’ severo anche. Le lezioni dovrebbero essere divertenti e avvincenti, piene delle cose nuove. La comunicazione tra lo studente e l’insegnante è molto importante quando per esempio lo studente non capisce qualcosa oppure quando ha una domanda .. penso che tanti test sono inutili, basta qualche test per scoprire le nostre conoscenze. Preferisco il Tu perché mi sento più comoda e non ho paura di chiedere tutto che voglio sapere o spiegare."
"CZECH-IT","survey-message","I190","L042","ces","L' insegnante debbe, se possibile, percipere lo studente come un individuo a cercare di individuare le differenze fra i suoi studenti e secondo questo modificare e individualizzare lo stille d'educazione- anche nel senso del Tu-Lei, debbe spendere molto tempo facendo il ripasso, cercare ogni opportunità per iniziare la comunicazione quotidiana non seguendo soltanto le lezioni del manuale. Nel senso di valutazione debbe offrire feedback e consigliare lo studente sugli errori queli colui sta facendo."
"CZECH-IT","survey-message","I191","L050","ces","Per quanto riguarda la questione del Tu/Lei, secondo me, bisogna considerare la differenza dell'età fra lo studente ed il professore. Poi certamente, se si può dare del tu, credo che gli studenti siano molto più attivi e meno timidi. Gli orari di consultazione dovrebbero corrispondere all'importanza del argomento, comunque il professore dovrebbe essere disponibile almeno un'ora a settimana se i suoi corsi hanno una certa importanza oppure se sono molto impegnativi. In quanto alla valutazione dei test, non so rispondere."
"CZECH-IT","survey-message","I193","L007","ces","Un rapporto tra lo studente e l`insegnante non è un problema facile. Al primo posto tutti e due devono avere la fiducia. Lo studente deve porre la fiducia nello professore, nell`insegnante, deve credere che il professore conosce bene la problematica in questione e vuole avvicinarla allo studente. L`insegnante deve credere che lo studente ha l`interesse per la materia, che ha dedicato alla preparazione il tempo necessario. Se ci fossero sospetti non è buono, anzi è tragico! Durante la consultazione sale la pressione a tutte le due parti. Lo studente è nervoso, perché davvero non c`entra nella problematica. Il professore deve capire, che lui stesso insegna sempre la stessa materia, forse è già scienziato nella materia, ma lo studente deve studiare dagli altri professori le altre materie. Alla università il tempo è limitato, le materie sono tante. Lo studente deve superare più esami che solo uno, il tempo libero e disponibile per lo studente è limitato. Non è possibile che lo studente diventerà subito esperto in tutte le materie prescritte. Un`altra domanda resta la valutazione dei test. I`insegnante deve essere obiettivo, non deve distinguere tra gli studenti simpatici e quelli meno simpatici, tra le studentesse belle e attraenti a tra le altre. Questo non è professionale. Capisco, che un insegnante è soltanto un uomo, che ideali comportamenti non sono facili, che io personalmente nella vita precedente /adesso non penso all`università/ ho già profittato dalla simpatia che la gente sentiva di me, ma cercare di essere obiettivo resta per un insegnante la necessità."
"CZECH-IT","survey-message","I194","L001","ces","Il rapporto dovrebbe essere proffesionale, si dovrebbe dire Lei, almeno tre ore di consultazione alla settimana, valutazione dei test abbastanza rapido."
"CZECH-IT","survey-message","I196","L087","ces","Il rapporto ideale dovrebbe essere fondato sulla giustizia, sulla chiarità delle esigenze del docente e naturalmente con la conoscenza perfetta della materia da parte del docente poi porta al rispetto reciproco. Penso che gli orari di consultazione non siano la soluzione. Meglio è organizzare un incontro quando c´é bisogno altrimenti aspettando nel ufficio potrebbe diventare un grande perditempo per il docente. Mettere a confronto gli sudenti: non si é mai dimostrato valido. Per quando riguarda i test merita menzionare la possibilità di fare un test di prova, sapere la quantità dei materiali da studiare e la scala dei voti. Dopo i test, direi, è importante che gli studenti abbiano la possibilità di vedere i suoi errori e di averli spiegati. Il compito importantissimo: insegnare gli studenti come impararsi e poi come imparare gli altri."
"CZECH-IT","survey-message","I197","L077","ces","Il rapporto dovrebbe essere professionale e rimanere al livello di dare del Lei all'insegnante. L'insegnante dovrebbe essere pronto ad aiutare lo studente negli orari di consultazione e (se neccesario) accettare anche una certa critica dalla parte dello studente."
"CZECH-IT","survey-message","I198","L008","ces","Un rapporto ideale tra lo studente e l'insegnante dovrebbe essere formale. Secondo me gli studenti non dovrebbero dargli del tu. Per il resto credo che la situazione alle università non è male da questo punto di vista. Il problema è alle scuole elementari dove (qui) non si discute ma si aspetta che tutti seguissero gli ordini. Ma è anche vero che è passato un po di tempo da quando la frequentavo io. Alla fine vorrei sottolineare che un certo insegnante del Nord è molto in gamba."
"CZECH-IT","survey-message","I199","L026","ces","Particolari problemi di ambientamento no, ma le relazioni sono spesso complicate. E sono convinta che spesso la colpa siamo noi studenti. Tante volte crediamo di essere maltrattati o troppo criticati, ma numerosissime volte non siamo in grado di fare quello che il professore si aspetta. E non siamo nemmeno capaci di ammetterlo."
"CZECH-IT","survey-message","I200","L046","ces","Penso di no. Ogni professore è diverso e ha i metodi differenti."
"CZECH-IT","survey-message","I201","L042","ces","Non ho incontrato problemi particolari però mi manca una cosa- comunicazione e i discorsi tematici come una parte del curriculum che permette gli studenti parlare e profittare della corezione diretta dell' insegnante. Nel primo anno abbiamo il soggetto dell'esercizi di comunicazione ma, secondo me, il tempo non è usato benne, la lezione è troppo focalizzata sul testo il qual si analizza."
"CZECH-IT","survey-message","I202","L050","ces","Non mi ricordo."
"CZECH-IT","survey-message","I204","L007","ces","Sì io ho già avuto dei problemi. Io secondo me, non sono un tipo tiepido. Io sto sempre al limite, una volta sono un tipo caldissimo un`altra freddissimo. Un docente aveva problemi con me. Non capiva i miei scherzi, le mie domande esagerate. Poi davvero avevo dei problemi, perché le mie risposte potevano sembrare non logiche, sbagliate. Ogni di noi ha un modo di pensare. Quello che sembrava al professore non logico, non collegato con la problematica, era nel mio modo di pensare collegato. Il professore invece di chiedere le cause delle mie conclusioni si è arrabbiato. Anche questo non è molto professionale."
"CZECH-IT","survey-message","I205","L001","ces","Qualcuni docenti sono troppo arroganti o noiosi."
"CZECH-IT","survey-message","I207","L087","ces","La parola chiave è l´etica. Succede che un professore approffita del suo posto, si vendica sullo studente per essere criticato oppure rifiuta di conversare con gli studenti considerati antipatici. Naturalmente esiste anche uno studente che approffita della sua posizione studentesca per fare male al suo professore il quale a volte diventa severo e riservato. Particolare attenzione merita la comunicazione. Non prestiamo ascolto uno all´altro, usiamo la comunicazione come uno strumento di forza: vogliamo costringere gli altri a prendere le nostre opinioni, comincia a manacare la tolleranza e la gentilezza. Manca l´autoriflessione, dobbiamo cambiare i suoi approci secondo le condizioni variabili. Alle fine talvolta docenti rimangono sgradevoli e severi con tutti e studenti indiferrenti e sfacciati."
"CZECH-IT","survey-message","I208","L077","ces","Nella maggior parte dei casi i docenti sono stati pronti ad aiutarmi e gentili. Ho avuto paura di consultare solo due docenti durante il periodo dei miei studi."
"CZECH-IT","survey-message","I209","L008","ces","Non ho avuto mai dei problemi con i docenti. È però anche vero che ho incontrato un docente che teneva molto ai particolari dettagli poco importanti nel periodo di oggi. Si trattava di un docente di matematica che oltre alle capacità di saper risolvere il problema voleva che conoscessimo anche tutto il libro delle regole a memoria. Credo che questo oggi non sia più fondamentale."
"CZECH-IT","survey-message","I210","L026","ces","Perché lamenta? Perché non lo dice? O fosse lo studente che non sia in grado di comprendere? Ci sono anche i professori che non sono in grado di attirare l’attenzione, ma non è sempre facile. Si dice che ideale sarebbe lo studio attraverso le esperienze. L’importante secondo me è sapere coinvolgere gli studenti nella materia, mam ogni materia è aperta a questo."
"CZECH-IT","survey-message","I211","L046","ces","Boh, dipende .. mi piace quando il docente cerca di comunicare con tutti durante la lezione e non parla da solo. Poi è meglio quando ci dice di più esempi per immaginare la situazione o una parte nuova di grammatica."
"CZECH-IT","survey-message","I212","L042","ces","le lezioni dovrebbero sicuramente insegnati in italiano usando poco del ceco per aiutare la comprensibilità, l'insegnatne debbe capace di far gli studenti partecipare alla lezione, provocare la loro attività e concentrazione."
"CZECH-IT","survey-message","I213","L050","ces","A me piacerebbe se il professore cercasse di avvicinare gli studenti alla cultura e civiltà italiana o se cercasse di parlare sugli argomenti attuali, facendogli PARLARE, individuando i loro sbagli. La fine della lezione si potrebbe dedicare alla grammatica, cioè alla spiegazione di qualche fenomeno e successivamente si potrebbero fare degli esercizi. O viceversa... In ogni caso sono convinto che parlando si impara molto di più che facendo gli esercizi. Semplicemente perché se uno sarà costretto a parlare ed allo stesso momento cercherà di farsi gli appunti sui propri sbagli o incertezze, manterrà meglio l'attenzione."
"CZECH-IT","survey-message","I215","L007","ces","Per tenere la attenzione dalla parte degli studenti durante le lezioni è molto importante essere un po`variabile. L`insegnante deve muoversi, cambiare il tono della voce, fare gli esempi interessanti. Non è niente di peggiore che stare o sedere a con la voce insipida insegnare la materia non interessante. Abbiamo avuto un professore che, povero lui!, doveva insegnare una materia poco poco interessante. Lui era davvero un professionista. Quando vedeva che la attenzione degli studenti si è minimizzata, ha detto un esempio molto molto interessante, anzi divertente, tutti dovevano ridere, e lui poteva continuare sentendo che per la sua materia ha fatto la cosa migliore."
"CZECH-IT","survey-message","I216","L001","ces","Il docente deve modificare suo modo di presentare al livello dei studenti, non troppo spacializzato."
"CZECH-IT","survey-message","I218","L087","ces","Essendo orientato solo agli studi universitari i docenti dimenticano spesso di mettere in conto il livello della conoscenza della materia dagli studenti e la semplice psicologia: non riusciamo ad essere attenti 60 minuti! Parlando della lezione un errore è cominciare una lezione con la parola ""compiti"". Tutti vogliamo parlare di noi stessi così che è meglio conversare un po´ e durante la conversazione si appaiono sempre locuzioni nuovi, novità attuali. L´ascolto è considerato la cosa più difficile e dovrebbe essere usato all´inizio della lezione se parliamo della lezione della lingua straniera. Il tema dell´ascolto ci porta al lavoro con il testo, materiali nuovi e poi alla grammatica e le cose particolari. E alla fine della lezione di nouvo alla conversazione e i compiti per casa o gli articoli da studiare. In ogni caso è sempre consigliato fare una breve pausa comunicativa dopo ogni parte della lezione. Si assiste se gli studenti abbiano la possibilità di porre domande."
"CZECH-IT","survey-message","I219","L077","ces","È importante spesso cambiare il ""focus"" e fare vari tipi di attività. Aiuterebbe anche portare degli handout con un curriculum, dove lo studente troverebbe le informazioni essenziali."
"CZECH-IT","survey-message","I220","L008","ces","Personalmente ho preferito sempre le lezioni dove non si aspettava nessuna collaborazione da parte nostra. Tenete però in conto che non ho studiato le lingue. In quei corsi delle lingue ho però notato che con la partecipazione attiva uno non si annoia. Allora direi che la partecipazione attiva sarebbe fondamentale da questo punto di vista."
"CZECH-IT","survey-message","I239","L092","ces","Io  ho avuto voglia a studiare la lingua straniera seconda perché parlo solo  inglese e in questo mondo adesso non é molto - parlate solo una lingua. Mi piace italiano molto, ma non solo la lingua, ma anche cultura antica, il cibo, la gente, la paese, montagna e il mare. Per me c´é la paese ideale. E é importatne per la mia testa, non stare stupida :-)."
"CZECH-IT","survey-message","I256","L092","ces","il mio cibo preferito e la pasta, significa e molto semplice a preparare. L´aqua deva stare molto calda per la pasta - non cuci per lungo tempo, solo 8 minuti, finisci nella phase al dente, ma piú importante é il sugo. Puoi comprarlo o ciccinarlo, dipende, mio preferito e spaghetti di bolognese - con carne, pomodori e altri verduri."
"CZECH-IT","survey-message","I273","L092","ces","sono era la insegnate d´ínglese perché ho le due esperienze - come la insegnante anche come lo studente. Il insegnante deva avere il senso di sentire quando gli studenti sono divertententi e quando sono concentrati. Deva cambia il téma quando gli studenti non sono concentrati - significa la lezione non é stessa come l´insegnante ha preparato. Insegnante non devi comportarsi come un amico ma come un auditorio - sensitivo."
"CZECH-IT","text-message","I274","L053","ces","Ciao NP. Mercoledì non poso avere la lezzione. Sono fuori l’ufficio. Grazie NP. Ci vediamo a 28 se ci sei. Grazie NP"
"CZECH-IT","text-message","I275","L053","ces","Ciao NP. Io ho rafredore e mal di testa e non sono capace fare la lezzione domani. Grazie per il tuo concepimento. NP"
